id	source_verse	text	skip_space_after	exclude	id_range_end	source_verse_range_end
47006006018	47006006	нелицемерной				
47006006019	47006006	любви	y			
47006006020	47006006	,		y		
47006007001	47006007	в				
47006007002	47006007	слове				
47006007003	47006007	истины	y			
47006007004	47006007	,		y		
47006007005	47006007	в				
47006007006	47006007	силе				
47006007007	47006007	Божией	y			
47006007008	47006007	,		y		
47006007009	47006007	с				
47006007010	47006007	оружием				
47006007011	47006007	правды				
47006007012	47006007	в				
47006007013	47006007	правой				
47006007014	47006007	и				
47006007015	47006007	левой				
47006007016	47006007	руке	y			
47006007017	47006007	,		y		
47006008001	47006008	в				
47006008002	47006008	чести				
47006008003	47006008	и				
47006008004	47006008	бесчестии	y			
47006008005	47006008	,		y		
47006008006	47006008	при				
47006008007	47006008	порицаниях				
47006008008	47006008	и				
47006008009	47006008	похвалах	y			
47006008010	47006008	:		y		
47006008011	47006008	нас				
47006008012	47006008	почитают				
47006008013	47006008	обманщиками	y			
47006008014	47006008	,		y		
47006008015	47006008	но				
47006008016	47006008	мы				
47006008017	47006008	верны	y			
47006008018	47006008	;		y		
47006009001	47006009	мы				
47006009002	47006009	неизвестны	y			
47006009003	47006009	,		y		
47006009004	47006009	но				
47006009005	47006009	нас				
47006009006	47006009	узнают	y			
47006009007	47006009	;		y		
47006009008	47006009	нас				
47006009009	47006009	почитают				
47006009010	47006009	умершими	y			
47006009011	47006009	,		y		
47006009012	47006009	но				
47006009013	47006009	вот	y			
47006009014	47006009	,		y		
47006009015	47006009	мы				
47006009016	47006009	живы	y			
47006009017	47006009	;		y		
47006009018	47006009	нас				
47006009019	47006009	наказывают	y			
47006009020	47006009	,		y		
47006009021	47006009	но				
47006009022	47006009	мы				
47006009023	47006009	не				
47006009024	47006009	умираем	y			
47006009025	47006009	;		y		
47006010001	47006010	нас				
47006010002	47006010	огорчают	y			
47006010003	47006010	,		y		
47006010004	47006010	а				
47006010005	47006010	мы				
47006010006	47006010	всегда				
47006010007	47006010	радуемся	y			
47006010008	47006010	;		y		
47006010009	47006010	мы				
47006010010	47006010	нищи	y			
47006010011	47006010	,		y		
47006010012	47006010	но				
47006010013	47006010	многих				
47006010014	47006010	обогащаем	y			
47006010015	47006010	;		y		
47006010016	47006010	мы				
47006010017	47006010	ничего				
47006010018	47006010	не				
47006010019	47006010	имеем	y			
47006010020	47006010	,		y		
47006010021	47006010	но				
47006010022	47006010	всем				
47006010023	47006010	обладаем	y			
47006010024	47006010	.		y		
47006011001	47006011	Уста				
47006011002	47006011	наши				
47006011003	47006011	отверсты				
47006011004	47006011	к				
47006011005	47006011	вам	y			
47006011006	47006011	,		y		
47006011007	47006011	Коринфяне	y			
47006011008	47006011	,		y		
47006011009	47006011	сердце				
47006011010	47006011	наше				
47006011011	47006011	расширено	y			
47006011012	47006011	.		y		
47006012001	47006012	Вам				
47006012002	47006012	не				
47006012003	47006012	тесно				
47006012004	47006012	в				
47006012005	47006012	нас	y			
47006012006	47006012	;		y		
47006012007	47006012	но				
47006012008	47006012	в				
47006012009	47006012	сердцах				
47006012010	47006012	ваших				
47006012011	47006012	тесно	y			
47006012012	47006012	.		y		
47006013001	47006013	В				
47006013002	47006013	равное				
47006013003	47006013	возмездие	y			
47006013004	47006013	,		y		
47006013005	47006013	–		y		
47006013006	47006013	говорю	y			
47006013007	47006013	,		y		
47006013008	47006013	как				
47006013009	47006013	детям	y			
47006013010	47006013	,		y		
47006013011	47006013	–		y		
47006013012	47006013	распространитесь				
47006013013	47006013	и				
47006013014	47006013	вы	y			
47006013015	47006013	.		y		
47006014001	47006014	Не				
47006014002	47006014	преклоняйтесь				
47006014003	47006014	под				
47006014004	47006014	чужое				
47006014005	47006014	ярмо				
47006014006	47006014	с				
47006014007	47006014	неверными	y			
47006014008	47006014	,		y		
47006014009	47006014	ибо				
47006014010	47006014	какое				
47006014011	47006014	общение				
47006014012	47006014	праведности				
47006014013	47006014	с				
47006014014	47006014	беззаконием	y			
47006014015	47006014	?		y		
47006014016	47006014	Что				
47006014017	47006014	общего				
47006014018	47006014	у				
47006014019	47006014	света				
47006014020	47006014	с				
47006014021	47006014	тьмою	y			
47006014022	47006014	?		y		
47006015001	47006015	Какое				
47006015002	47006015	согласие				
47006015003	47006015	между				
47006015004	47006015	Христом				
47006015005	47006015	и				
47006015006	47006015	Велиаром	y			
47006015007	47006015	?		y		
47006015008	47006015	Или				
47006015009	47006015	какое				
47006015010	47006015	соучастие				
47006015011	47006015	верного				
47006015012	47006015	с				
47006015013	47006015	неверным	y			
47006015014	47006015	?		y		
47006016001	47006016	Какая				
47006016002	47006016	совместность				
47006016003	47006016	храма				
47006016004	47006016	Божия				
47006016005	47006016	с				
47006016006	47006016	идолами	y			
47006016007	47006016	?		y		
47006016008	47006016	Ибо				
47006016009	47006016	вы				
47006016010	47006016	–		y		
47006016011	47006016	храм				
47006016012	47006016	Бога				
47006016013	47006016	живого	y			
47006016014	47006016	,		y		
47006016015	47006016	как				
47006016016	47006016	сказал				
47006016017	47006016	Бог	y			
47006016018	47006016	:		y		
47006016019	47006016	«	y	y		
47006016020	47006016	вселюсь				
47006016021	47006016	в				
47006016022	47006016	них				
47006016023	47006016	и				
47006016024	47006016	буду				
47006016025	47006016	ходить				
47006016026	47006016	в				
47006016027	47006016	них	y			
47006016028	47006016	;		y		
47006016029	47006016	и				
47006016030	47006016	буду				
47006016031	47006016	их				
47006016032	47006016	Богом	y			
47006016033	47006016	,		y		
47006016034	47006016	и				
47006016035	47006016	они				
47006016036	47006016	будут				
47006016037	47006016	Моим				
47006016038	47006016	народом	y			
47006016039	47006016	»	y	y		
47006016040	47006016	.		y		
47006017001	47006017	«	y	y		
47006017002	47006017	И				
47006017003	47006017	потому				
47006017004	47006017	выйдите				
47006017005	47006017	из				
47006017006	47006017	среды				
47006017007	47006017	их				
47006017008	47006017	и				
47006017009	47006017	отделитесь	y			
47006017010	47006017	,		y		
47006017011	47006017	говорит				
47006017012	47006017	Господь	y			
47006017013	47006017	,		y		
47006017014	47006017	и				
47006017015	47006017	не				
47006017016	47006017	прикасайтесь				
47006017017	47006017	к				
47006017018	47006017	нечистому	y			
47006017019	47006017	;		y		
47006017020	47006017	и				
47006017021	47006017	Я				
47006017022	47006017	прииму				
47006017023	47006017	вас	y			
47006017024	47006017	»	y	y		
47006017025	47006017	.		y		
47006018001	47006018	«	y	y		
47006018002	47006018	И				
47006018003	47006018	буду				
47006018004	47006018	вам				
47006018005	47006018	Отцом	y			
47006018006	47006018	,		y		
47006018007	47006018	и				
47006018008	47006018	вы				
47006018009	47006018	будете				
47006018010	47006018	Моими				
47006018011	47006018	сынами				
47006018012	47006018	и				
47006018013	47006018	дщерями	y			
47006018014	47006018	,		y		
47006018015	47006018	говорит				
47006018016	47006018	Господь				
47006018017	47006018	Вседержитель	y			
47006018018	47006018	»	y	y		
47006018019	47006018	.		y		
47007001001	47007001	Итак	y			
47007001002	47007001	,		y		
47007001003	47007001	возлюбленные	y			
47007001004	47007001	,		y		
47007001005	47007001	имея				
47007001006	47007001	такие				
47007001007	47007001	обетования	y			
47007001008	47007001	,		y		
47007001009	47007001	очистим				
47007001010	47007001	себя				
47007001011	47007001	от				
47007001012	47007001	всякой				
47007001013	47007001	скверны				
47007001014	47007001	плоти				
47007001015	47007001	и				
47007001016	47007001	духа	y			
47007001017	47007001	,		y		
47007001018	47007001	совершая				
47007001019	47007001	святыню				
47007001020	47007001	в				
47007001021	47007001	страхе				
47007001022	47007001	Божием	y			
47007001023	47007001	.		y		
47007002001	47007002	Вместите				
47007002002	47007002	нас	y			
47007002003	47007002	.		y		
47007002004	47007002	Мы				
47007002005	47007002	никого				
47007002006	47007002	не				
47007002007	47007002	обидели	y			
47007002008	47007002	,		y		
47007002009	47007002	никому				
47007002010	47007002	не				
47007002011	47007002	повредили	y			
47007002012	47007002	,		y		
47007002013	47007002	ни				
47007002014	47007002	от				
47007002015	47007002	кого				
47007002016	47007002	не				
47007002017	47007002	искали				
47007002018	47007002	корысти	y			
47007002019	47007002	.		y		
47007003001	47007003	Не				
47007003002	47007003	в				
47007003003	47007003	осуждение				
47007003004	47007003	говорю	y			
47007003005	47007003	;		y		
47007003006	47007003	ибо				
47007003007	47007003	я				
47007003008	47007003	прежде				
47007003009	47007003	сказал	y			
47007003010	47007003	,		y		
47007003011	47007003	что				
47007003012	47007003	вы				
47007003013	47007003	в				
47007003014	47007003	сердцах				
47007003015	47007003	наших	y			
47007003016	47007003	,		y		
47007003017	47007003	так				
47007003018	47007003	чтобы				
47007003019	47007003	вместе				
47007003020	47007003	и				
47007003021	47007003	умереть				
47007003022	47007003	и				
47007003023	47007003	жить	y			
47007003024	47007003	.		y		
47007004001	47007004	Я				
47007004002	47007004	много				
47007004003	47007004	надеюсь				
47007004004	47007004	на				
47007004005	47007004	вас	y			
47007004006	47007004	,		y		
47007004007	47007004	много				
47007004008	47007004	хвалюсь				
47007004009	47007004	вами	y			
47007004010	47007004	;		y		
47007004011	47007004	я				
47007004012	47007004	исполнен				
47007004013	47007004	утешением	y			
47007004014	47007004	,		y		
47007004015	47007004	преизобилую				
47007004016	47007004	радостью	y			
47007004017	47007004	,		y		
47007004018	47007004	при				
47007004019	47007004	всей				
47007004020	47007004	скорби				
47007004021	47007004	нашей	y			
47007004022	47007004	.		y		
47007005001	47007005	Ибо	y			
47007005002	47007005	,		y		
47007005003	47007005	когда				
47007005004	47007005	пришли				
47007005005	47007005	мы				
47007005006	47007005	в				
47007005007	47007005	Македонию	y			
47007005008	47007005	,		y		
47007005009	47007005	плоть				
47007005010	47007005	наша				
47007005011	47007005	не				
47007005012	47007005	имела				
47007005013	47007005	никакого				
47007005014	47007005	покоя	y			
47007005015	47007005	,		y		
47007005016	47007005	но				
47007005017	47007005	мы				
47007005018	47007005	были				
47007005019	47007005	стеснены				
47007005020	47007005	отовсюду	y			
47007005021	47007005	:		y		
47007005022	47007005	отвне				
47007005023	47007005	–		y		
47007005024	47007005	нападения	y			
47007005025	47007005	,		y		
47007005026	47007005	внутри				
47007005027	47007005	–		y		
47007005028	47007005	страхи	y			
47007005029	47007005	.		y		
47007006001	47007006	Но				
47007006002	47007006	Бог	y			
47007006003	47007006	,		y		
47007006004	47007006	утешающий				
47007006005	47007006	смиренных	y			
47007006006	47007006	,		y		
47007006007	47007006	утешил				
47007006008	47007006	нас				
47007006009	47007006	прибытием				
47007006010	47007006	Тита	y			
47007006011	47007006	,		y		
47007007001	47007007	и				
47007007002	47007007	не				
47007007003	47007007	только				
47007007004	47007007	прибытием				
47007007005	47007007	его	y			
47007007006	47007007	,		y		
47007007007	47007007	но				
47007007008	47007007	и				
47007007009	47007007	утешением	y			
47007007010	47007007	,		y		
47007007011	47007007	которым				
47007007012	47007007	он				
47007007013	47007007	утешался				
47007007014	47007007	о				
47007007015	47007007	вас	y			
47007007016	47007007	,		y		
47007007017	47007007	пересказывая				
47007007018	47007007	нам				
47007007019	47007007	о				
47007007020	47007007	вашем				
47007007021	47007007	усердии	y			
47007007022	47007007	,		y		
47007007023	47007007	о				
47007007024	47007007	вашем				
47007007025	47007007	плаче	y			
47007007026	47007007	,		y		
47007007027	47007007	о				
47007007028	47007007	вашей				
47007007029	47007007	ревности				
47007007030	47007007	по				
47007007031	47007007	мне	y			
47007007032	47007007	,		y		
47007007033	47007007	так				
47007007034	47007007	что				
47007007035	47007007	я				
47007007036	47007007	еще				
47007007037	47007007	более				
47007007038	47007007	обрадовался	y			
47007007039	47007007	.		y		
47007008001	47007008	Посему	y			
47007008002	47007008	,		y		
47007008003	47007008	если				
47007008004	47007008	я				
47007008005	47007008	опечалил				
47007008006	47007008	вас				
47007008007	47007008	посланием	y			
47007008008	47007008	,		y		
47007008009	47007008	не				
47007008010	47007008	жалею	y			
47007008011	47007008	,		y		
47007008012	47007008	хотя				
47007008013	47007008	и				
47007008014	47007008	пожалел				
47007008015	47007008	было	y			
47007008016	47007008	;		y		
47007008017	47007008	ибо				
47007008018	47007008	вижу	y			
47007008019	47007008	,		y		
47007008020	47007008	что				
47007008021	47007008	послание				
47007008022	47007008	то				
47007008023	47007008	опечалило				
47007008024	47007008	вас	y			
47007008025	47007008	,		y		
47007008026	47007008	впрочем	y			
47007008027	47007008	,		y		
47007008028	47007008	на				
47007008029	47007008	время	y			
47007008030	47007008	.		y		
47007009001	47007009	Теперь				
47007009002	47007009	я				
47007009003	47007009	радуюсь				
47007009004	47007009	не				
47007009005	47007009	потому	y			
47007009006	47007009	,		y		
47007009007	47007009	что				
47007009008	47007009	вы				
47007009009	47007009	опечалились	y			
47007009010	47007009	,		y		
47007009011	47007009	но				
47007009012	47007009	что				
47007009013	47007009	вы				
47007009014	47007009	опечалились				
47007009015	47007009	к				
47007009016	47007009	покаянию	y			
47007009017	47007009	;		y		
47007009018	47007009	ибо				
47007009019	47007009	опечалились				
47007009020	47007009	ради				
47007009021	47007009	Бога	y			
47007009022	47007009	,		y		
47007009023	47007009	так				
47007009024	47007009	что				
47007009025	47007009	нисколько				
47007009026	47007009	не				
47007009027	47007009	понесли				
47007009028	47007009	от				
47007009029	47007009	нас				
47007009030	47007009	вреда	y			
47007009031	47007009	.		y		
47007010001	47007010	Ибо				
47007010002	47007010	печаль				
47007010003	47007010	ради				
47007010004	47007010	Бога				
47007010005	47007010	производит				
47007010006	47007010	неизменное				
47007010007	47007010	покаяние				
47007010008	47007010	ко				
47007010009	47007010	спасению	y			
47007010010	47007010	,		y		
47007010011	47007010	а				
47007010012	47007010	печаль				
47007010013	47007010	мирская				
47007010014	47007010	производит				
47007010015	47007010	смерть	y			
47007010016	47007010	.		y		
47007011001	47007011	Ибо				
47007011002	47007011	то				
47007011003	47007011	самое	y			
47007011004	47007011	,		y		
47007011005	47007011	что				
47007011006	47007011	вы				
47007011007	47007011	опечалились				
47007011008	47007011	ради				
47007011009	47007011	Бога	y			
47007011010	47007011	,		y		
47007011011	47007011	смотрите	y			
47007011012	47007011	,		y		
47007011013	47007011	какое				
47007011014	47007011	произвело				
47007011015	47007011	в				
47007011016	47007011	вас				
47007011017	47007011	усердие	y			
47007011018	47007011	,		y		
47007011019	47007011	какие				
47007011020	47007011	извинения	y			
47007011021	47007011	,		y		
47007011022	47007011	какое				
47007011023	47007011	негодование				
47007011024	47007011	на				
47007011025	47007011	виновного	y			
47007011026	47007011	,		y		
47007011027	47007011	какой				
47007011028	47007011	страх	y			
47007011029	47007011	,		y		
47007011030	47007011	какое				
47007011031	47007011	желание	y			
47007011032	47007011	,		y		
47007011033	47007011	какую				
47007011034	47007011	ревность	y			
47007011035	47007011	,		y		
47007011036	47007011	какое				
47007011037	47007011	взыскание	y			
47007011038	47007011	!		y		
47007011039	47007011	По				
47007011040	47007011	всему				
47007011041	47007011	вы				
47007011042	47007011	показали				
47007011043	47007011	себя				
47007011044	47007011	чистыми				
47007011045	47007011	в				
47007011046	47007011	этом				
47007011047	47007011	деле	y			
47007011048	47007011	.		y		
47007012001	47007012	Итак	y			
47007012002	47007012	,		y		
47007012003	47007012	если				
47007012004	47007012	я				
47007012005	47007012	писал				
47007012006	47007012	к				
47007012007	47007012	вам	y			
47007012008	47007012	,		y		
47007012009	47007012	то				
47007012010	47007012	не				
47007012011	47007012	ради				
47007012012	47007012	оскорбителя				
47007012013	47007012	и				
47007012014	47007012	не				
47007012015	47007012	ради				
47007012016	47007012	оскорбленного	y			
47007012017	47007012	,		y		
47007012018	47007012	но				
47007012019	47007012	чтобы				
47007012020	47007012	вам				
47007012021	47007012	открылось				
47007012022	47007012	попечение				
47007012023	47007012	наше				
47007012024	47007012	о				
47007012025	47007012	вас				
47007012026	47007012	пред				
47007012027	47007012	Богом	y			
47007012028	47007012	.		y		
47007013001	47007013	Посему				
47007013002	47007013	мы				
47007013003	47007013	утешились				
47007013004	47007013	утешением				
47007013005	47007013	вашим	y			
47007013006	47007013	;		y		
47007013007	47007013	а				
47007013008	47007013	еще				
47007013009	47007013	более				
47007013010	47007013	обрадованы				
47007013011	47007013	мы				
47007013012	47007013	радостью				
47007013013	47007013	Тита	y			
47007013014	47007013	,		y		
47007013015	47007013	что				
47007013016	47007013	вы				
47007013017	47007013	все				
47007013018	47007013	успокоили				
47007013019	47007013	дух				
47007013020	47007013	его	y			
47007013021	47007013	.		y		
47007014001	47007014	Итак	y			
47007014002	47007014	,		y		
47007014003	47007014	я				
47007014004	47007014	не				
47007014005	47007014	остался				
47007014006	47007014	в				
47007014007	47007014	стыде	y			
47007014008	47007014	,		y		
47007014009	47007014	если				
47007014010	47007014	чем-либо				
47007014011	47007014	о				
47007014012	47007014	вас				
47007014013	47007014	похвалился				
47007014014	47007014	перед				
47007014015	47007014	ним	y			
47007014016	47007014	,		y		
47007014017	47007014	но				
47007014018	47007014	как				
47007014019	47007014	вам				
47007014020	47007014	мы				
47007014021	47007014	говорили				
47007014022	47007014	все				
47007014023	47007014	истину	y			
47007014024	47007014	,		y		
47007014025	47007014	так				
47007014026	47007014	и				
47007014027	47007014	перед				
47007014028	47007014	Титом				
47007014029	47007014	похвала				
47007014030	47007014	наша				
47007014031	47007014	оказалась				
47007014032	47007014	истинною	y			
47007014033	47007014	;		y		
47007015001	47007015	и				
47007015002	47007015	сердце				
47007015003	47007015	его				
47007015004	47007015	весьма				
47007015005	47007015	расположено				
47007015006	47007015	к				
47007015007	47007015	вам	y			
47007015008	47007015	,		y		
47007015009	47007015	при				
47007015010	47007015	воспоминании				
47007015011	47007015	о				
47007015012	47007015	послушании				
47007015013	47007015	всех				
47007015014	47007015	вас	y			
47007015015	47007015	,		y		
47007015016	47007015	как				
47007015017	47007015	вы				
47007015018	47007015	приняли				
47007015019	47007015	его				
47007015020	47007015	со				
47007015021	47007015	страхом				
47007015022	47007015	и				
47007015023	47007015	трепетом	y			
47007015024	47007015	.		y		
47007016001	47007016	Итак	y			
47007016002	47007016	,		y		
47007016003	47007016	радуюсь	y			
47007016004	47007016	,		y		
47007016005	47007016	что				
47007016006	47007016	во				
47007016007	47007016	всем				
47007016008	47007016	могу				
47007016009	47007016	положиться				
47007016010	47007016	на				
47007016011	47007016	вас	y			
47007016012	47007016	.		y		
47008001001	47008001	Уведомляем				
47008001002	47008001	вас	y			
47008001003	47008001	,		y		
47008001004	47008001	братия	y			
47008001005	47008001	,		y		
47008001006	47008001	о				
47008001007	47008001	благодати				
47008001008	47008001	Божией	y			
47008001009	47008001	,		y		
47008001010	47008001	данной				
47008001011	47008001	церквам				
47008001012	47008001	Македонским	y			
47008001013	47008001	,		y		
47008002001	47008002	ибо				
47008002002	47008002	они				
47008002003	47008002	среди				
47008002004	47008002	великого				
47008002005	47008002	испытания				
47008002006	47008002	скорбями				
47008002007	47008002	преизобилуют				
47008002008	47008002	радостью	y			
47008002009	47008002	;		y		
47008002010	47008002	и				
47008002011	47008002	глубокая				
47008002012	47008002	нищета				
47008002013	47008002	их				
47008002014	47008002	преизбыточествует				
47008002015	47008002	в				
47008002016	47008002	богатстве				
47008002017	47008002	их				
47008002018	47008002	радушия	y			
47008002019	47008002	.		y		
47008003001	47008003	Ибо				
47008003002	47008003	они				
47008003003	47008003	доброхотны				
47008003004	47008003	по				
47008003005	47008003	силам				
47008003006	47008003	и				
47008003007	47008003	сверх				
47008003008	47008003	сил				
47008003009	47008003	–		y		
47008003010	47008003	я				
47008003011	47008003	свидетель	y			
47008003012	47008003	:		y		
47008004001	47008004	они				
47008004002	47008004	весьма				
47008004003	47008004	убедительно				
47008004004	47008004	просили				
47008004005	47008004	нас				
47008004006	47008004	принять				
47008004007	47008004	дар				
47008004008	47008004	и				
47008004009	47008004	участие				
47008004010	47008004	их				
47008004011	47008004	в				
47008004012	47008004	служении				
47008004013	47008004	святым	y			
47008004014	47008004	;		y		
47008005001	47008005	и				
47008005002	47008005	не				
47008005003	47008005	только				
47008005004	47008005	то	y			
47008005005	47008005	,		y		
47008005006	47008005	чего				
47008005007	47008005	мы				
47008005008	47008005	надеялись	y			
47008005009	47008005	,		y		
47008005010	47008005	но				
47008005011	47008005	они				
47008005012	47008005	отдали				
47008005013	47008005	самих				
47008005014	47008005	себя	y			
47008005015	47008005	,		y		
47008005016	47008005	во-первых	y			
47008005017	47008005	,		y		
47008005018	47008005	Господу	y			
47008005019	47008005	,		y		
47008005020	47008005	потом				
47008005021	47008005	и				
47008005022	47008005	нам				
47008005023	47008005	по				
47008005024	47008005	воле				
47008005025	47008005	Божией	y			
47008005026	47008005	;		y		
47008006001	47008006	поэтому				
47008006002	47008006	мы				
47008006003	47008006	просили				
47008006004	47008006	Тита	y			
47008006005	47008006	,		y		
47008006006	47008006	чтобы				
47008006007	47008006	он	y			
47008006008	47008006	,		y		
47008006009	47008006	как				
47008006010	47008006	начал	y			
47008006011	47008006	,		y		
47008006012	47008006	так				
47008006013	47008006	и				
47008006014	47008006	окончил				
47008006015	47008006	у				
47008006016	47008006	вас				
47008006017	47008006	и				
47008006018	47008006	это				
47008006019	47008006	доброе				
47008006020	47008006	дело	y			
47008006021	47008006	.		y		
47008007001	47008007	А				
47008007002	47008007	как				
47008007003	47008007	вы				
47008007004	47008007	изобилуете				
47008007005	47008007	всем	y			
47008007006	47008007	:		y		
47008007007	47008007	верою				
47008007008	47008007	и				
47008007009	47008007	словом	y			
47008007010	47008007	,		y		
47008007011	47008007	и				
47008007012	47008007	познанием	y			
47008007013	47008007	,		y		
47008007014	47008007	и				
47008007015	47008007	всяким				
47008007016	47008007	усердием	y			
47008007017	47008007	,		y		
47008007018	47008007	и				
47008007019	47008007	любовью				
47008007020	47008007	вашею				
47008007021	47008007	к				
47008007022	47008007	нам	y			
47008007023	47008007	,		y		
47008007024	47008007	–		y		
47008007025	47008007	так				
47008007026	47008007	изобилуйте				
47008007027	47008007	и				
47008007028	47008007	сею				
47008007029	47008007	добродетелью	y			
47008007030	47008007	.		y		
47008008001	47008008	Говорю				
47008008002	47008008	это				
47008008003	47008008	не				
47008008004	47008008	в				
47008008005	47008008	виде				
47008008006	47008008	повеления	y			
47008008007	47008008	,		y		
47008008008	47008008	но				
47008008009	47008008	усердием				
47008008010	47008008	других				
47008008011	47008008	испытываю				
47008008012	47008008	искренность				
47008008013	47008008	и				
47008008014	47008008	вашей				
47008008015	47008008	любви	y			
47008008016	47008008	.		y		
47008009001	47008009	Ибо				
47008009002	47008009	вы				
47008009003	47008009	знаете				
47008009004	47008009	благодать				
47008009005	47008009	Господа				
47008009006	47008009	нашего				
47008009007	47008009	Иисуса				
47008009008	47008009	Христа	y			
47008009009	47008009	,		y		
47008009010	47008009	что				
47008009011	47008009	Он	y			
47008009012	47008009	,		y		
47008009013	47008009	будучи				
47008009014	47008009	богат	y			
47008009015	47008009	,		y		
47008009016	47008009	обнищал				
47008009017	47008009	ради				
47008009018	47008009	вас	y			
47008009019	47008009	,		y		
47008009020	47008009	дабы				
47008009021	47008009	вы				
47008009022	47008009	обогатились				
47008009023	47008009	Его				
47008009024	47008009	нищетою	y			
47008009025	47008009	.		y		
47008010001	47008010	Я				
47008010002	47008010	даю				
47008010003	47008010	на				
47008010004	47008010	это				
47008010005	47008010	совет	y			
47008010006	47008010	:		y		
47008010007	47008010	ибо				
47008010008	47008010	это				
47008010009	47008010	полезно				
47008010010	47008010	вам	y			
47008010011	47008010	,		y		
47008010012	47008010	которые				
47008010013	47008010	не				
47008010014	47008010	только				
47008010015	47008010	начали				
47008010016	47008010	делать				
47008010017	47008010	сие	y			
47008010018	47008010	,		y		
47008010019	47008010	но				
47008010020	47008010	и				
47008010021	47008010	желали				
47008010022	47008010	того				
47008010023	47008010	еще				
47008010024	47008010	с				
47008010025	47008010	прошедшего				
47008010026	47008010	года	y			
47008010027	47008010	.		y		
47008011001	47008011	Совершите				
47008011002	47008011	же				
47008011003	47008011	теперь				
47008011004	47008011	самое				
47008011005	47008011	дело	y			
47008011006	47008011	,		y		
47008011007	47008011	дабы	y			
47008011008	47008011	,		y		
47008011009	47008011	чего				
47008011010	47008011	усердно				
47008011011	47008011	желали	y			
47008011012	47008011	,		y		
47008011013	47008011	то				
47008011014	47008011	и				
47008011015	47008011	исполнено				
47008011016	47008011	было				
47008011017	47008011	по				
47008011018	47008011	достатку	y			
47008011019	47008011	.		y		
47008012001	47008012	Ибо				
47008012002	47008012	если				
47008012003	47008012	есть				
47008012004	47008012	усердие	y			
47008012005	47008012	,		y		
47008012006	47008012	то				
47008012007	47008012	оно				
47008012008	47008012	принимается				
47008012009	47008012	смотря				
47008012010	47008012	по				
47008012011	47008012	тому	y			
47008012012	47008012	,		y		
47008012013	47008012	кто				
47008012014	47008012	что				
47008012015	47008012	имеет	y			
47008012016	47008012	,		y		
47008012017	47008012	а				
47008012018	47008012	не				
47008012019	47008012	по				
47008012020	47008012	тому	y			
47008012021	47008012	,		y		
47008012022	47008012	чего				
47008012023	47008012	не				
47008012024	47008012	имеет	y			
47008012025	47008012	.		y		
47008013001	47008013	Не				
47008013002	47008013	требуется	y			
47008013003	47008013	,		y		
47008013004	47008013	чтобы				
47008013005	47008013	другим				
47008013006	47008013	было				
47008013007	47008013	облегчение	y			
47008013008	47008013	,		y		
47008013009	47008013	а				
47008013010	47008013	вам				
47008013011	47008013	тяжесть	y			
47008013012	47008013	,		y		
47008013013	47008013	но				
47008013014	47008013	чтобы				
47008013015	47008013	была				
47008013016	47008013	равномерность	y			
47008013017	47008013	.		y		
47008014001	47008014	Ныне				
47008014002	47008014	ваш				
47008014003	47008014	избыток				
47008014004	47008014	в				
47008014005	47008014	восполнение				
47008014006	47008014	их				
47008014007	47008014	недостатка	y			
47008014008	47008014	;		y		
47008014009	47008014	а				
47008014010	47008014	после				
47008014011	47008014	их				
47008014012	47008014	избыток				
47008014013	47008014	в				
47008014014	47008014	восполнение				
47008014015	47008014	вашего				
47008014016	47008014	недостатка	y			
47008014017	47008014	,		y		
47008014018	47008014	чтобы				
47008014019	47008014	была				
47008014020	47008014	равномерность	y			
47008014021	47008014	,		y		
47008015001	47008015	как				
47008015002	47008015	написано	y			
47008015003	47008015	:		y		
47008015004	47008015	«	y	y		
47008015005	47008015	кто				
47008015006	47008015	собрал				
47008015007	47008015	много	y			
47008015008	47008015	,		y		
47008015009	47008015	не				
47008015010	47008015	имел				
47008015011	47008015	лишнего	y			
47008015012	47008015	;		y		
47008015013	47008015	и				
47008015014	47008015	кто				
47008015015	47008015	мало	y			
47008015016	47008015	,		y		
47008015017	47008015	не				
47008015018	47008015	имел				
47008015019	47008015	недостатка	y			
47008015020	47008015	»	y	y		
47008015021	47008015	.		y		
47008016001	47008016	Благодарение				
47008016002	47008016	Богу	y			
47008016003	47008016	,		y		
47008016004	47008016	вложившему				
47008016005	47008016	в				
47008016006	47008016	сердце				
47008016007	47008016	Титово				
47008016008	47008016	такое				
47008016009	47008016	усердие				
47008016010	47008016	к				
47008016011	47008016	вам	y			
47008016012	47008016	.		y		
47008017001	47008017	Ибо	y			
47008017002	47008017	,		y		
47008017003	47008017	хотя				
47008017004	47008017	и				
47008017005	47008017	я				
47008017006	47008017	просил				
47008017007	47008017	его	y			
47008017008	47008017	,		y		
47008017009	47008017	впрочем	y			
47008017010	47008017	,		y		
47008017011	47008017	он	y			
47008017012	47008017	,		y		
47008017013	47008017	будучи				
47008017014	47008017	очень				
47008017015	47008017	усерден	y			
47008017016	47008017	,		y		
47008017017	47008017	пошел				
47008017018	47008017	к				
47008017019	47008017	вам				
47008017020	47008017	добровольно	y			
47008017021	47008017	.		y		
47008018001	47008018	С				
47008018002	47008018	ним				
47008018003	47008018	послали				
47008018004	47008018	мы				
47008018005	47008018	также				
47008018006	47008018	брата	y			
47008018007	47008018	,		y		
47008018008	47008018	во				
47008018009	47008018	всех				
47008018010	47008018	церквах				
47008018011	47008018	похваляемого				
47008018012	47008018	за				
